Id,Adult,Ages,ColleagueSatisfaction,CompaniesWorkedCount,CompanyDuration,Division,DurationWithCurrManager,EducationBackground,EducationField,HomeDist,JobEngagement,JobLvl,LastPromotion,MarriageStatus,MonthlyPay,Outstation,Performance,Role,RoleDuration,SalaryIncreaseRate,Sex,StockOptionLvl,TrainingCount,WorkLifeQuality,WorkOverTime,WorkSatisfaction,WorkingDuration,WorkingHours,WorkplaceSatisfaction,Resigned
975,Y,30,Very High,1.0,2.0,Sales,2,Bachelor,Marketing,8.0,High,1,1,,13620.0,rare,High,Sales Representative,2,15,Male,2.0,1,Better,No,Medium,2,80,Very High,0
976,Y,21,Very High,1.0,0.0,Research & Development,0,Secondary,Life Sciences,12.0,High,1,0,Single,14574.0,rare,High,Research Scientist,0,15,Male,0.0,4,Better,No,Very High,0,80,High,0
977,Y,56,Very High,3.0,12.0,Research & Development,9,Bachelor,Other,4.0,High,5,2,Divorced,8369.0,rare,High,Manager,14,11,Female,1.0,2,Good,No,High,24,80,High,0
978,Y,39,Medium,1.0,13.0,Research & Development,12,Bachelor,Technical Degree,1.0,High,3,3,Married,12404.0,rare,High,Research Director,13,14,Female,1.0,2,Better,No,Low,13,80,Very High,0
979,Y,37,Very High,2.0,3.0,Research & Development,2,Master,Life Sciences,5.0,Very High,2,0,Married,14886.0,frequent,High,Laboratory Technician,2,14,Male,1.0,2,Better,Yes,Low,8,80,Low,0
980,Y,31,High,0.0,5.0,Research & Development,2,Bachelor,Other,16.0,High,2,0,Married,7179.0,rare,High,Manufacturing Director,2,17,Male,1.0,0,Good,No,Low,6,80,High,0
981,Y,49,High,2.0,4.0,Human Resources,0,Master,Life Sciences,22.0,High,5,0,Married,4364.0,rare,High,Manager,2,11,Female,1.0,1,Better,No,High,24,80,Very High,0
982,Y,26,High,1.0,4.0,Research & Development,3,Secondary,Medical,8.0,High,2,2,Married,17072.0,frequent,High,Healthcare Representative,3,14,Male,1.0,2,Better,Yes,Low,4,80,Low,0
983,Y,35,High,2.0,4.0,Research & Development,3,Primary,Medical,5.0,High,1,0,Single,12992.0,rare,High,Research Scientist,2,11,Male,0.0,1,Better,No,Low,7,80,Medium,1
984,Y,36,Very High,1.0,9.0,Research & Development,9,Bachelor,Life Sciences,23.0,Very High,2,4,Married,18979.0,rare,High,Laboratory Technician,10,19,Male,2.0,2,Good,No,High,9,80,Medium,0
985,Y,37,High,2.0,12.0,Sales,8,Master,Life Sciences,1.0,High,2,4,Single,5975.0,rare,High,Sales Representative,7,17,Female,0.0,1,Good,No,Very High,15,80,High,0
986,Y,24,Medium,1.0,4.0,Sales,4,Primary,Technical Degree,1.0,High,1,0,Single,,rare,High,Sales Representative,3,18,Female,0.0,3,Better,Yes,Medium,5,80,Low,1
987,Y,58,Very High,2.0,9.0,Research & Development,9,Secondary,Technical Degree,16.0,High,2,0,Married,12171.0,rare,High,Laboratory Technician,7,22,Male,1.0,3,Better,Yes,Very High,11,80,Medium,0
988,Y,39,High,4.0,3.0,Research & Development,2,Bachelor,Life Sciences,1.0,High,1,0,Single,3701.0,rare,High,Research Scientist,2,11,Male,0.0,2,Better,Yes,Very High,5,80,Very High,0
989,Y,35,High,1.0,4.0,Research & Development,3,Secondary,Medical,1.0,High,2,0,Married,13452.0,rare,High,Manufacturing Director,2,17,Male,0.0,1,Better,No,Medium,4,80,Low,0
990,Y,30,Medium,8.0,2.0,Research & Development,2,Master,Medical,1.0,High,1,1,Married,19543.0,rare,High,Research Scientist,2,15,Male,3.0,2,Best,Yes,Very High,3,80,Low,1
991,Y,54,Very High,4.0,9.0,Research & Development,8,Master,Life Sciences,7.0,Medium,3,2,Married,12000.0,rare,High,Research Director,10,18,Male,2.0,4,Bad,No,Medium,14,80,Medium,0
992,Y,27,High,,5.0,Research & Development,4,Bachelor,Medical,7.0,High,1,0,Single,5041.0,rare,High,Research Scientist,2,11,Female,0.0,4,Good,No,Very High,5,80,High,0
993,Y,25,Medium,3.0,3.0,Research & Development,2,Bachelor,Technical Degree,1.0,High,1,0,Married,4139.0,rare,High,Laboratory Technician,2,11,Male,,1,Good,No,Very High,6,80,Low,0
994,Y,47,Very High,3.0,3.0,Research & Development,2,Master,Life Sciences,6.0,Very High,2,0,Married,4290.0,frequent,High,Manufacturing Director,2,19,Male,1.0,0,Better,No,High,8,80,Low,0
995,Y,27,Medium,0.0,7.0,Sales,8,Secondary,Medical,1.0,Very High,2,0,Single,20176.0,rare,High,Sales Executive,7,15,Female,0.0,4,Good,No,High,8,80,Low,0
996,Y,35,Very High,1.0,7.0,Sales,8,Bachelor,Marketing,23.0,Medium,2,0,Married,7093.0,rare,Very High,Sales Executive,7,25,Female,2.0,1,Better,No,High,7,80,Very High,0
997,Y,32,Very High,2.0,4.0,Research & Development,4,Primary,Technical Degree,20.0,High,2,0,Single,5417.0,frequent,Very High,Manufacturing Director,4,24,Female,0.0,2,Good,No,Very High,8,80,Very High,0
998,Y,37,High,2.0,4.0,Research & Development,3,Bachelor,Life Sciences,6.0,High,1,0,Single,8525.0,rare,High,Laboratory Technician,3,11,Male,0.0,3,Better,No,Medium,13,80,Low,0
999,Y,45,Low,0.0,7.0,Research & Development,8,Master,Life Sciences,8.0,High,1,0,Single,8325.0,frequent,High,Laboratory Technician,7,22,Female,0.0,4,Better,No,Very High,8,80,High,0
1000,Y,35,High,0.0,5.0,Research & Development,4,Primary,Life Sciences,2.0,High,2,0,Single,16741.0,frequent,High,Healthcare Representative,2,19,Male,0.0,0,Good,No,Very High,6,80,Low,0
1001,Y,43,Medium,1.0,20.0,Human Resources,10,Bachelor,Human Resources,1.0,Medium,5,1,,,rare,High,Manager,7,12,Male,1.0,2,Better,No,High,20,80,Very High,0
1002,Y,25,High,1.0,6.0,Sales,6,Primary,Medical,10.0,High,1,0,Married,19726.0,rare,High,Sales Representative,4,11,Male,0.0,0,Better,No,High,6,80,Medium,0
1003,Y,36,Medium,1.0,15.0,Research & Development,9,Master,Life Sciences,5.0,Low,2,7,Single,14637.0,rare,High,Research Scientist,12,14,Male,0.0,2,Better,No,Very High,15,80,Medium,0
1004,Y,42,Very High,5.0,,Research & Development,0,Master,Medical,13.0,Medium,2,0,Single,9275.0,frequent,High,Laboratory Technician,0,15,Male,0.0,4,Better,No,High,9,80,Low,0
1005,Y,56,High,5.0,11.0,Research & Development,9,Master,Life Sciences,19.0,High,4,2,Single,15246.0,rare,High,Research Director,10,21,Female,0.0,0,Better,No,Very High,30,80,Very High,0
1006,Y,30,Very High,1.0,1.0,Sales,0,Bachelor,Technical Degree,20.0,Very High,1,0,Single,8301.0,frequent,High,Sales Representative,0,19,Male,0.0,2,Better,No,Low,1,80,High,1
1007,Y,34,Very High,0.0,4.0,Sales,2,Master,Marketing,7.0,High,2,0,Divorced,15409.0,rare,High,Sales Executive,0,12,Male,0.0,2,Better,No,High,5,80,High,0
1008,Y,38,Low,1.0,,Research & Development,9,Bachelor,Life Sciences,8.0,Very High,3,4,Married,11807.0,rare,Very High,Research Director,12,31,Female,1.0,1,Better,Yes,Very High,14,80,High,0
1009,Y,36,Medium,6.0,6.0,Research & Development,2,Bachelor,Life Sciences,18.0,Very High,3,4,Divorced,14442.0,rare,High,Manager,7,21,Female,1.0,4,Good,No,Medium,9,80,Medium,0
1010,Y,36,Medium,1.0,4.0,Human Resources,4,Master,Technical Degree,7.0,High,1,0,Single,5735.0,rare,High,Human Resources,4,19,Male,0.0,1,Bad,No,High,5,80,High,0
1011,Y,26,Medium,1.0,7.0,Sales,4,Master,Marketing,3.0,Medium,2,4,Single,6710.0,rare,High,Sales Executive,7,12,Male,0.0,0,Better,Yes,Very High,7,80,Very High,1
1012,Y,53,Medium,3.0,3.0,Sales,0,Bachelor,Marketing,23.0,Medium,3,1,Divorced,12617.0,rare,High,Sales Executive,2,14,Male,1.0,2,Better,Yes,Low,18,80,Very High,1
1013,Y,32,Low,1.0,9.0,Research & Development,8,Doctorate,Life Sciences,1.0,Very High,3,2,Single,7059.0,frequent,High,Manufacturing Director,8,11,Female,0.0,1,Better,No,Medium,9,80,High,1
1014,Y,20,Medium,1.0,,Research & Development,0,Bachelor,Life Sciences,5.0,Medium,1,0,Single,14938.0,frequent,High,Laboratory Technician,0,21,Female,0.0,4,Better,Yes,Very High,1,80,Very High,1
1015,Y,43,High,0.0,18.0,Research & Development,10,Master,Life Sciences,23.0,Medium,4,0,Married,4669.0,rare,Very High,Manufacturing Director,7,28,Female,1.0,2,Better,No,Medium,19,80,Low,0
1016,Y,32,Low,1.0,9.0,Sales,2,Master,Life Sciences,4.0,High,2,0,Married,16976.0,rare,High,Sales Executive,0,11,Female,2.0,1,Better,No,Very High,9,80,Low,0
1017,Y,36,Medium,1.0,15.0,Research & Development,16,Bachelor,Life Sciences,8.0,Medium,3,3,Married,17606.0,rare,Very High,Manufacturing Director,15,24,Female,1.0,1,Better,Yes,High,15,80,Very High,0
1018,Y,61,Medium,2.0,2.0,Research & Development,2,Master,Life Sciences,12.0,High,4,1,Married,16275.0,frequent,High,Research Director,2,15,Male,0.0,2,Better,Yes,High,21,80,Low,0
1019,Y,21,High,1.0,2.0,Research & Development,2,Secondary,Life Sciences,8.0,Medium,1,1,Single,18950.0,frequent,Very High,Laboratory Technician,2,24,Female,0.0,1,Bad,No,High,2,80,Low,1
1020,Y,30,Very High,0.0,5.0,Research & Development,6,Bachelor,Technical Degree,1.0,High,1,0,Single,14920.0,rare,High,Research Scientist,2,15,Male,0.0,0,Good,No,High,6,80,High,1
1021,Y,34,Very High,2.0,2.0,Sales,2,Master,Life Sciences,7.0,High,2,1,Married,8263.0,rare,High,Sales Executive,2,14,Male,1.0,4,Bad,No,Low,7,80,Low,0
1022,Y,36,High,0.0,10.0,Sales,10,Bachelor,Marketing,13.0,High,3,4,Married,4277.0,rare,High,Sales Executive,10,17,Male,2.0,2,Good,No,Medium,11,80,High,0
1023,Y,30,Low,1.0,6.0,Sales,8,Primary,Marketing,8.0,Medium,2,0,Divorced,9190.0,rare,High,Sales Executive,7,15,Female,2.0,1,Better,Yes,Medium,6,80,Very High,0
1024,Y,36,Very High,4.0,5.0,Research & Development,2,Bachelor,Medical,1.0,High,2,0,Single,12181.0,frequent,High,Laboratory Technician,2,11,Female,0.0,4,Better,No,Medium,9,80,Medium,0
1025,Y,27,Very High,,4.0,Research & Development,1,Bachelor,Technical Degree,14.0,High,1,0,Married,10278.0,rare,High,Research Scientist,2,18,Male,1.0,2,Good,Yes,Medium,5,80,High,0
1026,Y,32,Low,1.0,9.0,Research & Development,10,Secondary,Life Sciences,6.0,Medium,3,5,Married,10764.0,frequent,Very High,Manufacturing Director,10,29,Female,1.0,1,Better,No,High,9,80,High,0
1027,Y,29,High,1.0,2.0,Research & Development,2,Master,Technical Degree,4.0,High,1,1,Single,8691.0,rare,High,Laboratory Technician,2,14,Male,0.0,2,Good,Yes,High,2,80,High,1
1028,Y,44,Very High,5.0,2.0,Research & Development,2,Bachelor,Medical,15.0,Very High,1,1,Divorced,15362.0,frequent,High,Research Scientist,2,12,Male,0.0,1,Better,Yes,High,6,80,High,1
1029,Y,34,Low,0.0,4.0,Research & Development,4,Bachelor,Life Sciences,1.0,Medium,2,0,Single,9498.0,rare,High,Healthcare Representative,0,15,Female,0.0,2,Better,No,Very High,5,80,Medium,0
1030,Y,27,Very High,5.0,2.0,Research & Development,2,Bachelor,Medical,8.0,High,1,1,Divorced,4909.0,no travel,High,Research Scientist,2,21,Male,1.0,0,Bad,No,Medium,5,80,Very High,0
1031,Y,49,High,1.0,8.0,Sales,8,Secondary,Life Sciences,3.0,High,2,0,Single,6797.0,rare,High,Sales Executive,0,19,Female,0.0,0,Better,Yes,Very High,8,80,Very High,0
1032,Y,53,High,2.0,27.0,Research & Development,14,Doctorate,Medical,16.0,High,4,8,Married,15596.0,frequent,High,Healthcare Representative,8,17,Male,1.0,2,Better,Yes,High,29,80,Medium,0
1033,Y,35,Medium,1.0,9.0,Research & Development,8,Bachelor,Life Sciences,15.0,Medium,1,5,Married,15341.0,rare,High,Research Scientist,10,12,Female,0.0,2,Better,No,Very High,9,80,Medium,0
1034,Y,41,Very High,2.0,4.0,Sales,4,Master,Life Sciences,17.0,Medium,2,0,Married,3164.0,rare,High,Sales Executive,4,12,Male,2.0,1,Best,Yes,Very High,7,80,Low,0
1035,Y,29,Low,0.0,4.0,Research & Development,4,Primary,Life Sciences,1.0,Medium,1,0,Married,15031.0,rare,High,Research Scientist,3,19,Male,0.0,1,Bad,No,Medium,5,80,Low,0
1036,Y,46,High,2.0,3.0,Research & Development,2,Master,Life Sciences,7.0,Very High,1,0,Married,4236.0,rare,Very High,Laboratory Technician,2,29,Male,1.0,1,Good,Yes,Very High,9,80,Low,0
1037,Y,26,Very High,1.0,4.0,Sales,4,Secondary,Marketing,23.0,High,2,0,Married,5967.0,rare,Very High,Sales Executive,3,24,Male,2.0,4,Best,No,Medium,5,80,Low,0
1038,Y,30,Very High,0.0,4.0,Research & Development,4,Bachelor,Life Sciences,1.0,High,1,0,Married,4173.0,rare,Very High,Research Scientist,4,28,Male,1.0,2,Better,No,Medium,5,80,High,0
1039,Y,45,Very High,3.0,,Research & Development,2,Bachelor,Medical,23.0,Very High,1,0,Single,12257.0,frequent,High,Research Scientist,2,12,Female,0.0,1,Better,No,High,16,80,Medium,0
1040,Y,21,Low,,1.0,Research & Development,0,Primary,Other,15.0,High,1,0,Single,7014.0,rare,High,Research Scientist,0,22,Female,0.0,2,Good,No,Very High,1,80,Very High,1
1041,Y,57,High,3.0,4.0,Research & Development,2,Secondary,Medical,4.0,High,5,0,Married,6752.0,rare,High,Research Director,2,11,Male,1.0,3,Good,No,Low,22,80,Low,0
1042,Y,38,Medium,3.0,4.0,Sales,1,Master,Medical,5.0,High,2,0,Married,17147.0,rare,High,Sales Executive,4,15,Male,1.0,4,Best,No,Very High,6,80,High,0
1043,Y,35,Very High,0.0,13.0,Sales,10,Master,Marketing,1.0,Very High,2,0,Divorced,9489.0,rare,High,Sales Executive,1,11,Male,1.0,1,Good,No,Very High,14,80,Medium,0
1044,Y,41,High,2.0,1.0,Sales,0,Bachelor,Technical Degree,4.0,High,2,0,Married,2996.0,rare,High,Sales Representative,0,15,Male,1.0,4,Best,No,Very High,17,80,Very High,1
1045,Y,34,High,4.0,,Sales,2,Bachelor,Marketing,13.0,High,2,0,Single,19821.0,rare,High,Sales Executive,2,17,Female,0.0,2,Better,No,Low,5,80,Low,1
1046,Y,21,Very High,1.0,2.0,Sales,2,Primary,Medical,4.0,High,1,0,Single,19074.0,rare,High,Sales Representative,2,11,Male,0.0,4,Better,Yes,Low,2,80,High,0
1047,Y,48,Low,7.0,14.0,Research & Development,8,Master,Life Sciences,7.0,Medium,2,0,Divorced,15843.0,rare,Very High,Research Scientist,14,28,Female,3.0,1,Better,Yes,Low,17,80,Very High,0
1048,Y,49,High,5.0,3.0,Sales,2,Master,Life Sciences,1.0,Very High,4,0,Divorced,15884.0,rare,High,Manager,2,15,Female,3.0,1,Better,No,Medium,26,80,Medium,0
1049,Y,49,High,6.0,5.0,Research & Development,2,Bachelor,Technical Degree,1.0,High,1,0,Married,7984.0,rare,High,Research Scientist,5,12,Male,1.0,1,Good,No,Very High,15,80,Low,0
1050,Y,53,Very High,4.0,24.0,Research & Development,9,Secondary,Medical,6.0,Medium,5,8,Divorced,12701.0,rare,High,Research Director,3,12,Female,1.0,1,Good,Yes,High,26,80,Medium,0
1051,Y,31,Very High,1.0,8.0,Research & Development,9,Master,Medical,14.0,High,3,0,,19400.0,rare,Very High,Manager,1,28,Female,2.0,1,Better,Yes,Low,8,80,Medium,0
1052,Y,49,Very High,3.0,4.0,Sales,3,Secondary,Life Sciences,23.0,Very High,2,0,Single,8081.0,frequent,High,Sales Executive,4,12,Female,0.0,1,Better,Yes,High,7,80,Medium,1
1053,Y,33,High,1.0,4.0,Research & Development,3,Bachelor,Life Sciences,6.0,Very High,1,0,Married,19498.0,frequent,Very High,Laboratory Technician,1,24,Male,0.0,2,Bad,No,Medium,4,80,Medium,0
1054,Y,47,Very High,2.0,1.0,Sales,0,Master,Life Sciences,22.0,High,2,0,Married,4662.0,frequent,High,Sales Executive,1,15,Female,2.0,3,Better,No,Low,4,80,Low,1
1055,Y,30,Low,1.0,9.0,Research & Development,9,Primary,Medical,5.0,High,1,0,Married,19701.0,rare,High,Laboratory Technician,8,14,Female,1.0,4,Better,No,Very High,9,80,Medium,0
1056,Y,48,Medium,2.0,6.0,Sales,8,Bachelor,Technical Degree,1.0,Low,4,4,Married,11449.0,rare,High,Manager,7,12,Female,1.0,1,Good,Yes,Medium,25,80,High,0
1057,Y,52,Medium,2.0,3.0,Research & Development,2,Master,Technical Degree,4.0,High,2,0,Married,16210.0,rare,High,Healthcare Representative,2,15,Male,1.0,0,Good,No,High,18,80,Low,0
1058,Y,42,Very High,2.0,2.0,Research & Development,2,Master,Life Sciences,1.0,Medium,1,1,Single,2553.0,rare,High,Research Scientist,2,15,Male,0.0,1,Better,No,High,7,80,High,0
1059,Y,31,Medium,0.0,4.0,Sales,4,Bachelor,Technical Degree,9.0,High,2,2,Single,14775.0,rare,High,Sales Executive,4,11,Female,0.0,4,Better,No,High,5,80,Medium,0
1060,Y,37,High,3.0,,Research & Development,10,Master,Medical,1.0,High,1,2,Single,9496.0,rare,Very High,Laboratory Technician,8,25,Male,0.0,4,Better,No,High,14,80,High,0
1061,Y,20,Very High,1.0,,Research & Development,0,Bachelor,Life Sciences,,Medium,1,0,,9111.0,rare,High,Research Scientist,0,14,Female,0.0,0,Best,No,Medium,1,80,Very High,0
1062,Y,35,High,0.0,12.0,Research & Development,10,Bachelor,Medical,1.0,Medium,2,2,Single,19275.0,frequent,Very High,Healthcare Representative,10,24,Male,0.0,2,Better,No,Low,13,80,Very High,0
1063,Y,52,Low,2.0,4.0,Research & Development,3,Secondary,Life Sciences,23.0,Medium,2,0,Single,17064.0,frequent,Very High,Laboratory Technician,3,24,Male,0.0,1,Better,No,Low,18,80,Low,1
1064,Y,36,Low,2.0,12.0,Research & Development,9,Bachelor,Technical Degree,21.0,Medium,3,2,Married,7203.0,rare,High,Manufacturing Director,11,18,Male,0.0,1,Better,No,Medium,14,80,Very High,0
1065,Y,34,Medium,,9.0,Sales,10,Master,Marketing,8.0,High,2,0,Single,8133.0,rare,High,Sales Executive,4,15,Male,0.0,1,Good,No,High,9,80,Medium,0
1066,Y,42,Medium,5.0,1.0,Research & Development,0,Bachelor,Medical,1.0,Medium,2,0,Married,10330.0,rare,Very High,Laboratory Technician,0,26,Female,1.0,2,Better,No,High,18,80,Medium,0
1067,Y,42,High,2.0,8.0,Research & Development,9,Primary,Medical,7.0,Medium,3,2,Divorced,18856.0,no travel,High,Research Director,8,11,Male,1.0,4,Better,No,Medium,14,80,Very High,0
1068,Y,47,Medium,3.0,7.0,Sales,8,Master,Life Sciences,1.0,High,2,3,Married,14853.0,no travel,Very High,Sales Executive,7,26,Female,2.0,2,Best,No,High,9,80,High,0
1069,Y,34,Low,0.0,3.0,Research & Development,2,Bachelor,Life Sciences,1.0,High,1,0,Single,,rare,High,Research Scientist,1,15,Male,0.0,1,Best,No,Very High,3,80,High,0
1070,Y,33,Low,2.0,4.0,Sales,2,Secondary,Life Sciences,3.0,High,1,0,Married,15815.0,rare,High,Sales Representative,3,11,Female,1.0,4,Better,No,Medium,5,80,High,0
1071,Y,42,Low,1.0,18.0,Research & Development,10,Bachelor,Medical,11.0,Medium,5,2,Single,13313.0,rare,High,Research Director,7,15,Male,0.0,1,Best,No,High,19,80,High,0
1072,Y,32,Very High,1.0,8.0,Sales,0,Secondary,Marketing,16.0,High,2,0,Married,18295.0,no travel,High,Sales Executive,8,14,Female,1.0,1,Good,No,High,8,80,Very High,0
1073,Y,30,Medium,1.0,,Research & Development,0,Bachelor,Life Sciences,6.0,High,2,0,Divorced,3627.0,rare,High,Healthcare Representative,0,11,Male,2.0,1,Better,Yes,Very High,5,80,High,0
1074,Y,41,High,7.0,4.0,Human Resources,4,Bachelor,Life Sciences,1.0,Medium,2,0,Married,,rare,High,Human Resources,4,11,Female,2.0,1,Better,No,Very High,12,80,Very High,0
1075,Y,27,Medium,1.0,4.0,Research & Development,3,Secondary,Life Sciences,3.0,High,1,0,Divorced,2903.0,rare,High,Research Scientist,3,11,Male,3.0,1,Better,No,High,4,80,Low,0
1076,Y,48,Low,4.0,4.0,Research & Development,3,Secondary,Life Sciences,12.0,High,5,0,Married,8451.0,rare,High,Research Director,2,11,Male,1.0,1,Better,No,Medium,23,80,Very High,0
1077,Y,39,Very High,6.0,12.0,Research & Development,10,Bachelor,Medical,5.0,Low,2,0,Divorced,11986.0,no travel,High,Research Scientist,12,12,Female,3.0,2,Better,Yes,Very High,15,80,Medium,0
1078,Y,34,High,1.0,7.0,Research & Development,0,Master,Life Sciences,2.0,High,1,2,Married,17390.0,frequent,High,Research Scientist,7,11,Female,0.0,2,Better,Yes,High,7,80,Very High,0
1079,Y,33,Very High,1.0,9.0,Sales,9,Bachelor,Marketing,8.0,High,2,0,Single,16332.0,rare,High,Sales Executive,7,12,Male,0.0,1,Good,No,Very High,9,80,Very High,0
1080,Y,38,Low,3.0,4.0,Research & Development,2,Master,Medical,6.0,High,3,0,,18914.0,rare,High,Research Director,2,14,Male,0.0,2,Best,No,High,14,80,Low,0
1081,Y,36,Low,0.0,4.0,Sales,2,Master,Life Sciences,23.0,Medium,1,2,Married,19601.0,rare,Very High,Sales Representative,3,28,Female,2.0,4,Better,No,High,5,80,Medium,0
1082,Y,35,Very High,0.0,3.0,Sales,2,Bachelor,Marketing,1.0,High,2,0,Single,4959.0,rare,High,Sales Executive,2,12,Female,0.0,2,Better,Yes,Low,3,80,High,0
1083,Y,39,High,7.0,1.0,Sales,0,Master,Life Sciences,2.0,High,2,0,Single,4191.0,rare,High,Sales Executive,0,12,Male,0.0,0,Better,Yes,Very High,17,80,Medium,0
1084,Y,44,Very High,8.0,4.0,Research & Development,2,Secondary,Life Sciences,1.0,Medium,2,0,Married,3515.0,rare,High,Manufacturing Director,3,14,Female,1.0,3,Better,Yes,Very High,7,80,Very High,0
1085,Y,37,Medium,2.0,1.0,Research & Development,0,Bachelor,Life Sciences,5.0,Very High,1,0,Married,16550.0,rare,High,Laboratory Technician,0,12,Female,0.0,2,Better,No,Very High,4,80,Medium,0
1086,Y,36,High,8.0,,Sales,10,Bachelor,Marketing,1.0,High,2,4,Married,14122.0,rare,High,Sales Executive,10,11,Male,0.0,1,Better,No,High,13,80,Medium,0
1087,Y,58,High,2.0,4.0,Research & Development,2,Bachelor,Life Sciences,1.0,High,4,0,Single,17462.0,rare,High,Manager,4,14,Female,0.0,1,Better,Yes,Very High,27,80,High,0
1088,Y,49,High,1.0,23.0,Research & Development,0,Secondary,Other,1.0,High,4,2,Married,10000.0,rare,High,Manager,15,11,Female,1.0,2,Good,Yes,Very High,24,80,High,0
1089,Y,36,Low,2.0,1.0,Research & Development,0,Master,Life Sciences,1.0,High,2,0,Divorced,4031.0,no travel,High,Healthcare Representative,0,11,Female,1.0,1,Best,No,Low,14,80,Very High,0
1090,Y,35,High,0.0,8.0,Sales,8,Master,Marketing,19.0,High,2,5,Single,7860.0,no travel,Very High,Sales Executive,5,24,Male,0.0,1,Better,No,High,9,80,Medium,0
1091,Y,36,High,2.0,2.0,Research & Development,2,Secondary,Life Sciences,15.0,High,3,1,Single,15055.0,frequent,High,Manufacturing Director,2,11,Male,0.0,1,Better,No,Very High,9,80,High,0
1092,Y,47,High,7.0,4.0,Sales,1,Bachelor,Life Sciences,16.0,High,2,0,Single,17516.0,rare,High,Sales Executive,3,17,Female,0.0,2,Better,No,High,7,80,Very High,0
1093,Y,43,Very High,5.0,4.0,Research & Development,2,Bachelor,Medical,5.0,Medium,2,0,,7915.0,rare,High,Manufacturing Director,4,17,Male,0.0,2,Better,Yes,Medium,7,80,Very High,0
1094,Y,50,Low,3.0,2.0,Sales,2,Bachelor,Marketing,6.0,High,2,1,Divorced,18578.0,rare,High,Sales Executive,2,11,Male,3.0,2,Better,No,Low,13,80,High,0
1095,Y,25,Low,2.0,3.0,Sales,2,Secondary,Life Sciences,8.0,Medium,1,1,Married,11598.0,rare,High,Sales Representative,2,12,Male,0.0,1,Better,No,Low,5,80,Low,1
1096,Y,32,High,7.0,4.0,Research & Development,2,Primary,Medical,9.0,High,1,0,Married,5645.0,rare,Very High,Research Scientist,2,28,Female,1.0,0,Better,Yes,Very High,6,80,High,0
1097,Y,42,Very High,3.0,10.0,Research & Development,1,Master,Technical Degree,16.0,High,3,7,Married,19846.0,rare,Very High,Healthcare Representative,11,24,Male,1.0,4,Better,No,Very High,13,80,Low,0
